sort,Name,Sex,Color,Birth Year,Birth Month/Day,Birth Pack,Mother,Father,Birth Location,Current/Death Pack,Previous Packs,Death Year,Last seen,Death/Last Month/Day,Death Cause,Death/Last Location,Alt name,Translocated,on 2023 Wolf Chart?,Official Tree?,Book?,notes
1629,P7376,?,g,2004,April,Leopold,209F(?),534M,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2004,unknown,N/A,unknown,Pup?g7376,,,Yes,No,
1630,P7395,?,g,2004,April,Slough Creek,BF SC,261M,"Slough Creek Area, YNP",Slough Creek,-,N/A,2004,unknown,N/A,unknown,Pup?g7395,,,Yes,No,
1631,P7396,?,g,2004,April,Slough Creek,BF SC,261M,"Slough Creek Area, YNP",Slough Creek,-,N/A,2004,unknown,N/A,unknown,Pup?g7396,,,Yes,No,
1632,P7397,?,g,2004,April,Slough Creek,BF SC,261M,"Slough Creek Area, YNP",Slough Creek,-,N/A,2004,unknown,N/A,unknown,Pup?g7397,,,Yes,No,
1633,P7426,?,b,2004,April,Slough Creek,BF SC,261M,"Slough Creek Area, YNP",Slough Creek,-,N/A,2004,unknown,N/A,unknown,Pup?b7426,,,Yes,No,
1634,P7427,?,b,2004,April,Slough Creek,BF SC,261M,"Slough Creek Area, YNP",Slough Creek,-,N/A,2004,unknown,N/A,unknown,Pup?b7427,,,Yes,No,
1635,P7428,?,b,2004,April,Slough Creek,BF SC,261M,"Slough Creek Area, YNP",Slough Creek,-,N/A,2004,unknown,N/A,unknown,Pup?b7428,,,Yes,No,
1636,P7217,?,?,2004,April,Specimen Ridge,427F,194M,"Specimen Ridge, YNP",Specimen Ridge,-,N/A,2004,unknown,N/A,unknown,Pup??7217,,,Yes,No,
1637,P7218,?,?,2004,April,Specimen Ridge,427F,194M,"Specimen Ridge, YNP",Specimen Ridge,-,N/A,2004,unknown,N/A,unknown,Pup??7218,,,Yes,No,
1638,P7219,?,?,2004,April,Specimen Ridge,427F,194M,"Specimen Ridge, YNP",Specimen Ridge,-,N/A,2004,unknown,N/A,unknown,Pup??7219,,,Yes,No,
1639,P7220,?,?,2004,April,Specimen Ridge,427F,194M,"Specimen Ridge, YNP",Specimen Ridge,-,N/A,2004,unknown,N/A,unknown,Pup??7220,,,Yes,No,
1640,P7221,?,?,2004,April,Specimen Ridge,427F,194M,"Specimen Ridge, YNP",Specimen Ridge,-,N/A,2004,unknown,N/A,unknown,Pup??7221,,,Yes,No,
1641,P7108,?,g,2004,April,Swan Lake,152F,205M,"Gardner's Hole/Swan Lake Flat Area, YNP",Swan Lake,-,N/A,2004,unknown,N/A,unknown,Gray Pup Swan Lake,,,Yes,No,
1642,P7092,?,?,2005,April,Agate Creek,472F,113M,"Antelope Creek Area, YNP",Agate Creek,-,N/A,2005,unknown,N/A,unknown,Pup Agate Creek,,,Yes,No,
1643,P7093,?,?,2005,April,Agate Creek,472F,113M,"Antelope Creek Area, YNP",Agate Creek,-,N/A,2005,unknown,N/A,unknown,Pup Agate Creek,,,Yes,No,
1644,P7094,?,?,2005,April,Agate Creek,472F,113M,"Antelope Creek Area, YNP",Agate Creek,-,2005,N/A,unknown,Unknown,unknown,Pup Agate Creek,,,Yes,No,
1645,P7095,?,?,2005,April,Agate Creek,472F,113M,"Antelope Creek Area, YNP",Agate Creek,-,2005,N/A,unknown,Unknown,unknown,Pup Agate Creek,,,Yes,No,
1646,P7096,?,?,2005,April,Agate Creek,472F,113M,"Antelope Creek Area, YNP",Agate Creek,-,2005,N/A,unknown,Unknown,unknown,Pup Agate Creek,,,Yes,No,
1647,P7097,?,?,2005,April,Agate Creek,472F,113M,"Antelope Creek Area, YNP",Agate Creek,-,2005,N/A,unknown,Unknown,unknown,Pup Agate Creek,,,Yes,No,
1648,P7098,?,?,2005,April,Agate Creek,472F,113M,"Antelope Creek Area, YNP",Agate Creek,-,2005,N/A,unknown,Unknown,unknown,Pup Agate Creek,,,Yes,No,
1649,P7099,?,?,2005,April,Agate Creek,472F,113M,"Antelope Creek Area, YNP",Agate Creek,-,2005,N/A,unknown,Unknown,unknown,Pup Agate Creek,,,Yes,No,
1650,P7228,?,?,2005,April,Bechler,BSA,192M," Bechler Area, Southwestern YNP",Bechler,-,N/A,2005,unknown,N/A,unknown,Pup Bechler,,,Yes,No,
1651,P7229,?,?,2005,April,Druid Peak,286F,480M,"Cache Creek Area, YNP",Druid Peak,-,2005,N/A,unknown,Unknown,"Cache Creek Area, YNP",Pup Druid Creek,,,Yes,No,
1652,P7230,?,?,2005,April,Druid Peak,286F,480M,"Cache Creek Area, YNP",Druid Peak,-,2005,N/A,unknown,Unknown,"Cache Creek Area, YNP",Pup Druid Creek,,,Yes,No,
1653,P7231,?,?,2005,April,Druid Peak,286F,480M,"Cache Creek Area, YNP",Druid Peak,-,2005,N/A,unknown,Unknown,"Cache Creek Area, YNP",Pup Druid Creek,,,Yes,No,
1654,P7232,?,?,2005,April,Druid Peak,286F,480M,"Cache Creek Area, YNP",Druid Peak,-,2005,N/A,unknown,Unknown,"Cache Creek Area, YNP",Pup Druid Creek,,,Yes,No,
1655,P7233,?,?,2005,April,Druid Peak,286F,480M,"Cache Creek Area, YNP",Druid Peak,-,2005,N/A,unknown,Unknown,"Cache Creek Area, YNP",Pup Druid Creek,,,Yes,No,
1656,P7234,?,?,2005,April,Druid Peak,286F,480M,"Cache Creek Area, YNP",Druid Peak,-,2005,N/A,unknown,Unknown,"Cache Creek Area, YNP",Pup Druid Creek,,,Yes,No,
1657,P7131,?,g,2005,April,Gibbon Meadows,537F,257M,"Gibbon Meadows, YNP",Gibbon Meadows,-,N/A,2005,unknown,N/A,unknown,Gray Pup Gibbon Meadows ,,,Yes,No,
1658,P7134,?,?,2005,April,Leopold,209F(?),?,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2005,unknown,N/A,unknown,Pup??7134,,,Yes,No,
1659,P7135,?,?,2005,April,Leopold,209F(?),?,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2005,unknown,N/A,unknown,Pup??7135,,,Yes,No,
1660,P7136,?,?,2005,April,Leopold,209F(?),?,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2005,unknown,N/A,unknown,Pup??7136,,,Yes,No,
1661,P7137,?,?,2005,April,Leopold,209F(?),?,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2005,unknown,N/A,unknown,Pup??7137,,,Yes,No,
1662,P7138,?,?,2005,April,Leopold,209F(?),?,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2005,unknown,N/A,unknown,Pup??7138,,,Yes,No,
1663,P7139,?,?,2005,April,Leopold,209F(?),?,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2005,unknown,N/A,unknown,Pup??7139,,,Yes,No,
1664,P7140,?,?,2005,April,Leopold,209F(?),?,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2005,unknown,N/A,unknown,Pup??7140,,,Yes,No,
1665,P7141,?,?,2005,April,Leopold,209F(?),?,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2005,unknown,N/A,unknown,Pup??7141,,,Yes,No,
1666,P7142,?,?,2005,April,Leopold,209F(?),?,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2005,unknown,N/A,unknown,Pup??7142,,,Yes,No,
1667,P7143,?,?,2005,April,Leopold,209F(?),?,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2005,unknown,N/A,unknown,Pup??7143,,,Yes,No,
1668,P7144,?,?,2005,April,Leopold,209F(?),?,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2005,unknown,N/A,unknown,Pup??7144,,,Yes,No,
1669,P7145,?,?,2005,April,Leopold,209F(?),?,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2005,unknown,N/A,unknown,Pup??7145,,,Yes,No,
1670,P7146,?,?,2005,April,Leopold,209F(?),?,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2005,unknown,N/A,unknown,Pup??7146,,,Yes,No,
1671,P7147,?,?,2005,April,Leopold,209F(?),?,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2005,unknown,N/A,unknown,Pup??7147,,,Yes,No,
1672,P7148,?,?,2005,April,Leopold,209F(?),?,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2005,unknown,N/A,unknown,Pup??7148,,,Yes,No,
1673,P7149,?,?,2005,April,Leopold,209F(?),?,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2005,unknown,N/A,unknown,Pup??7149,,,Yes,No,
1674,P7150,?,?,2005,April,Leopold,209F(?),?,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2005,unknown,N/A,unknown,Pup??7150,,,Yes,No,
1675,P7151,?,?,2005,April,Leopold,209F(?),?,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2005,unknown,N/A,unknown,Pup??7151,,,Yes,No,
1676,P7152,?,?,2005,April,Leopold,209F(?),?,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2005,unknown,N/A,unknown,Pup??7152,,,Yes,No,
1677,P7180,?,?,2005,April,Yellowstone Delta,126F(?),487M(?),"Thorofare, Southeastern YNP",Yellowstone Delta,-,N/A,2005,unknown,N/A,unknown,Pup Yellowstone Delta,,,Yes,No,
1678,P7181,?,?,2005,April,Yellowstone Delta,126F(?),487M(?),"Thorofare, Southeastern YNP",Yellowstone Delta,-,N/A,2005,unknown,N/A,unknown,Pup Yellowstone Delta,,,Yes,No,
1679,P7182,?,?,2005,April,Yellowstone Delta,126F(?),487M(?),"Thorofare, Southeastern YNP",Yellowstone Delta,-,N/A,2005,unknown,N/A,unknown,Pup Yellowstone Delta,,,Yes,No,
1680,P7183,?,?,2005,April,Yellowstone Delta,126F(?),487M(?),"Thorofare, Southeastern YNP",Yellowstone Delta,-,N/A,2005,unknown,N/A,unknown,Pup Yellowstone Delta,,,Yes,No,
1681,P7184,?,?,2005,April,Yellowstone Delta,126F(?),487M(?),"Thorofare, Southeastern YNP",Yellowstone Delta,-,N/A,2005,unknown,N/A,unknown,Pup Yellowstone Delta,,,Yes,No,
1682,P7235,?,?,2006,April,Agate Creek,472F,113M,"Antelope Creek Area, YNP",Agate Creek,-,N/A,2006,unknown,N/A,unknown,Pup Agate Creek,,,Yes,No,
1683,P7236,?,?,2006,April,Agate Creek,472F,113M,"Antelope Creek Area, YNP",Agate Creek,-,N/A,2006,unknown,N/A,unknown,Pup Agate Creek,,,Yes,No,
1684,P7237,?,?,2006,April,Agate Creek,472F,113M,"Antelope Creek Area, YNP",Agate Creek,-,N/A,2006,unknown,N/A,unknown,Pup Agate Creek,,,Yes,No,
1685,P7238,?,?,2006,April,Agate Creek,472F,113M,"Antelope Creek Area, YNP",Agate Creek,-,N/A,2006,unknown,N/A,unknown,Pup Agate Creek,,,Yes,No,
1686,P7239,?,?,2006,April,Bechler,BSA,192M," Bechler Area, Southwestern YNP",Bechler,-,N/A,2006,unknown,N/A,unknown,Pup Bechler,,,Yes,No,
1687,P7240,?,?,2006,April,Bechler,BSA,192M," Bechler Area, Southwestern YNP",Bechler,-,N/A,2006,unknown,N/A,unknown,Pup Bechler,,,Yes,No,
1688,P7241,?,?,2006,April,Bechler,BSA,192M," Bechler Area, Southwestern YNP",Bechler,-,N/A,2006,unknown,N/A,unknown,Pup Bechler,,,Yes,No,
1689,P7242,?,?,2006,April,Bechler,BSA,192M," Bechler Area, Southwestern YNP",Bechler,-,N/A,2006,unknown,N/A,unknown,Pup Bechler,,,Yes,No,
1690,P7243,?,?,2006,April,Bechler,BSA,192M," Bechler Area, Southwestern YNP",Bechler,-,N/A,2006,unknown,N/A,unknown,Pup Bechler,,,Yes,No,
1691,P8230,?,?,2006,April,Druid Peak,529F,480M,"Round Prairie Area, Northeast YNP",Druid Peak,-,N/A,2006,unknown,N/A,unknown,Pup??8230,,,Yes,No,
1692,P8231,?,?,2006,April,Druid Peak,529F,480M,"Round Prairie Area, Northeast YNP",Druid Peak,-,2006,N/A,unknown,Unknown,"Round Prairie Area, Northeast YNP",Pup Druid Peak,,,Yes,No,
1693,P8232,?,?,2006,April,Druid Peak,529F,480M,"Round Prairie Area, Northeast YNP",Druid Peak,-,2006,N/A,unknown,Unknown,"Round Prairie Area, Northeast YNP",Pup Druid Peak,,,Yes,No,
1694,P8233,?,?,2006,April,Druid Peak,529F,480M,"Round Prairie Area, Northeast YNP",Druid Peak,-,2006,N/A,unknown,Unknown,"Round Prairie Area, Northeast YNP",Pup Druid Peak,,,Yes,No,
1695,P8234,?,?,2006,April,Druid Peak,529F,480M,"Round Prairie Area, Northeast YNP",Druid Peak,-,N/A,2006,unknown,N/A,unknown,Pup Druid Peak,,,Yes,No,
1696,P8235,?,?,2006,April,Druid Peak,529F,480M,"Round Prairie Area, Northeast YNP",Druid Peak,-,N/A,2006,unknown,N/A,unknown,Pup Druid Peak,,,Yes,No,
1697,P8236,?,?,2006,April,Druid Peak,529F,480M,"Round Prairie Area, Northeast YNP",Druid Peak,-,N/A,2006,unknown,N/A,unknown,Pup Druid Peak,,,Yes,No,
1698,P8237,?,?,2006,April,Druid Peak,529F,480M,"Round Prairie Area, Northeast YNP",Druid Peak,-,N/A,2006,unknown,N/A,unknown,Pup Druid Peak,,,Yes,No,
1699,P7109,?,?,2006,April,Gibbon Meadows,537F,258M,"Gibbon Meadows, YNP",Gibbon Meadows,-,N/A,2006,unknown,N/A,unknown,Pup??7109,,,Yes,No,
1700,P7110,?,?,2006,April,Gibbon Meadows,537F,258M,"Gibbon Meadows, YNP",Gibbon Meadows,-,2006,N/A,unknown,Unknown,"Gibbon Meadows, YNP",Pup??7110,,,Yes,No,
1701,P7111,?,?,2006,April,Gibbon Meadows,537F,258M,"Gibbon Meadows, YNP",Gibbon Meadows,-,N/A,2006,unknown,N/A,unknown,Pup??7111,,,Yes,No,
1702,P7123,?,?,2006,April,Hellroaring Creek,353F,287M,"Geode Creek Area, Northern YNP",Hellroaring Creek,-,2006,N/A,November,Unknown,unknown,Pup??7123,,,Yes,No,
1703,P7124,?,?,2006,April,Hellroaring Creek,353F,287M,"Geode Creek Area, Northern YNP",Hellroaring Creek,-,2006,N/A,November,Unknown,unknown,Pup??7124,,,Yes,No,
1704,P7125,?,?,2006,April,Hellroaring Creek,353F,287M,"Geode Creek Area, Northern YNP",Hellroaring Creek,-,2006,N/A,November,Unknown,unknown,Pup??7125,,,Yes,No,
1705,P7126,?,?,2006,April,Hellroaring Creek,353F,287M,"Geode Creek Area, Northern YNP",Hellroaring Creek,-,N/A,2006,unknown,N/A,unknown,Pup??7126,,,Yes,No,
1706,P7153,?,?,2006,April,Leopold,209F(?),534M,"Blacktail Deer Plateau, YNP",Leopold,-,2006,N/A,unknown,Unknown,"Blacktail Deer Plateau, YNP",Pup??7153,,,Yes,No,
1707,P7154,?,?,2006,April,Leopold,209F(?),534M,"Blacktail Deer Plateau, YNP",Leopold,-,2006,N/A,unknown,Unknown,"Blacktail Deer Plateau, YNP",Pup??7154,,,Yes,No,
1708,P7155,?,?,2006,April,Leopold,209F(?),534M,"Blacktail Deer Plateau, YNP",Leopold,-,2006,N/A,unknown,Unknown,"Blacktail Deer Plateau, YNP",Pup??7155,,,Yes,No,
1709,P7156,?,?,2006,April,Leopold,209F(?),534M,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2006,unknown,N/A,unknown,Pup??7156,,,Yes,No,
1710,P7157,?,?,2006,April,Leopold,209F(?),534M,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2006,unknown,N/A,unknown,Pup??7157,,,Yes,No,
1711,P7158,?,?,2006,April,Leopold,209F(?),534M,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2006,unknown,N/A,unknown,Pup??7158,,,Yes,No,
1712,P7159,?,?,2006,April,Leopold,209F(?),534M,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2006,unknown,N/A,unknown,Pup??7159,,,Yes,No,
1713,P7160,?,?,2006,April,Leopold,209F(?),534M,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2006,unknown,N/A,unknown,Pup??7160,,,Yes,No,
1714,P7161,?,?,2006,April,Leopold,209F(?),534M,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2006,unknown,N/A,unknown,Pup??7161,,,Yes,No,
1715,P7162,?,?,2006,April,Leopold,209F(?),534M,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2006,unknown,N/A,unknown,Pup??7162,,,Yes,No,
1716,P7163,?,?,2006,April,Leopold,209F(?),534M,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2006,unknown,N/A,unknown,Pup??7163,,,Yes,No,
1717,P7164,?,?,2006,April,Leopold,209F(?),534M,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2006,unknown,N/A,unknown,Pup??7164,,,Yes,No,
1718,P7165,?,?,2006,April,Leopold,209F(?),534M,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2006,unknown,N/A,unknown,Pup??7165,,,Yes,No,incorecctly in tree as born in 2016
1719,P7166,?,?,2006,April,Leopold,209F(?),534M,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2006,unknown,N/A,unknown,Pup??7166,,,Yes,No,
1720,P7167,?,?,2006,April,Leopold,209F(?),534M,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2006,unknown,N/A,unknown,Pup??7167,,,Yes,No,
1721,P7168,?,?,2006,April,Leopold,209F(?),534M,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2006,unknown,N/A,unknown,Pup??7168,,,Yes,No,
1722,P7244,?,?,2006,April,Mollie's,486F,193M,"Pelican Valley, YNP",Mollie's,-,2006,N/A,unknown,Unknown,unknown,Pup Mollie's,,,Yes,No,
1723,P7245,?,?,2006,April,Mollie's,486F,193M,"Pelican Valley, YNP",Mollie's,-,N/A,2006,unknown,N/A,unknown,Pup Mollie's,,,Yes,No,
1724,P7246,?,?,2006,April,Mollie's,486F,193M,"Pelican Valley, YNP",Mollie's,-,N/A,2006,unknown,N/A,unknown,Pup Mollie's,,,Yes,No,
1725,P7247,?,?,2006,April,Mollie's,486F,193M,"Pelican Valley, YNP",Mollie's,-,N/A,2006,unknown,N/A,unknown,Pup Mollie's,,,Yes,No,
1726,P7248,?,?,2006,April,Mollie's,486F,193M,"Pelican Valley, YNP",Mollie's,-,N/A,2006,unknown,N/A,unknown,Pup Mollie's,,,Yes,No,
1727,P7185,?,?,2006,April,Oxbow Creek,536F (470F?),627M,"Geode Creek Area, Northern YNP",Oxbow Creek,-,N/A,2006,unknown,N/A,unknown,Pup??7185,,,Yes,No,
1728,P7186,?,?,2006,April,Oxbow Creek,536F (470F?),627M,"Geode Creek Area, Northern YNP",Oxbow Creek,-,N/A,2006,unknown,N/A,unknown,Pup??7186,,,Yes,No,
1729,P7187,?,?,2006,April,Oxbow Creek,536F (470F?),627M,"Geode Creek Area, Northern YNP",Oxbow Creek,-,N/A,2006,unknown,N/A,unknown,Pup??7187,,,Yes,No,
1730,P7188,?,?,2006,April,Oxbow Creek,536F (470F?),627M,"Geode Creek Area, Northern YNP",Oxbow Creek,-,N/A,2006,unknown,N/A,unknown,Pup??7188,,,Yes,No,
1731,P7189,?,?,2006,April,Oxbow Creek,536F (470F?),627M,"Geode Creek Area, Northern YNP",Oxbow Creek,-,N/A,2006,unknown,N/A,unknown,Pup??7189,,,Yes,No,
1732,P7190,?,?,2006,April,Oxbow Creek,536F (470F?),627M,"Geode Creek Area, Northern YNP",Oxbow Creek,-,N/A,2006,unknown,N/A,unknown,Pup??7190,,,Yes,No,
1733,P7191,?,?,2006,April,Oxbow Creek,536F (470F?),627M,"Geode Creek Area, Northern YNP",Oxbow Creek,-,N/A,2006,unknown,N/A,unknown,Pup??7191,,,Yes,No,
1734,P7192,?,?,2006,April,Oxbow Creek,536F (470F?),627M,"Geode Creek Area, Northern YNP",Oxbow Creek,-,N/A,2006,unknown,N/A,unknown,Pup??7192,,,Yes,No,
1735,P7193,?,?,2006,April,Oxbow Creek,536F (470F?),627M,"Geode Creek Area, Northern YNP",Oxbow Creek,-,2006,N/A,unknown,Unknown,unknown,Pup??7193,,,Yes,No,
1736,P7194,?,?,2006,April,Oxbow Creek,536F (470F?),627M,"Geode Creek Area, Northern YNP",Oxbow Creek,-,2006,N/A,unknown,Unknown,"Geode Creek Area, Northern YNP",Pup??7194,,,Yes,No,
1737,P7222,?,?,2006,April,Swan Lake,?,295M,"Gardner's Hole/Swan Lake Flat Area, YNP",Swan Lake,-,N/A,2006,unknown,N/A,unknown,Pup Swan Lake,,,Yes,No,
1738,P7223,?,?,2006,April,Swan Lake,?,295M,"Gardner's Hole/Swan Lake Flat Area, YNP",Swan Lake,-,N/A,2006,unknown,N/A,unknown,Pup Swan Lake,,,Yes,No,
1739,P7224,?,?,2006,April,Swan Lake,?,295M,"Gardner's Hole/Swan Lake Flat Area, YNP",Swan Lake,-,N/A,2006,unknown,N/A,unknown,Pup Swan Lake,,,Yes,No,
1740,P7225,?,?,2006,April,Swan Lake,?,295M,"Gardner's Hole/Swan Lake Flat Area, YNP",Swan Lake,-,N/A,2006,unknown,N/A,unknown,Pup Swan Lake,,,Yes,No,
1741,P7226,?,?,2006,April,Swan Lake,?,295M,"Gardner's Hole/Swan Lake Flat Area, YNP",Swan Lake,-,N/A,2006,unknown,N/A,unknown,Pup??7226,,,Yes,No,
1742,P7227,?,?,2006,April,Swan Lake,?,295M,"Gardner's Hole/Swan Lake Flat Area, YNP",Swan Lake,-,N/A,2006,unknown,N/A,unknown,Pup??7227,,,Yes,No,
1743,P7329,?,?,2006,April,Yellowstone Delta,126F,487M,"Thorofare, Southeastern YNP",Yellowstone Delta,-,N/A,2006,unknown,N/A,unknown,Pup??7329,,,Yes,No,
1744,P7330,?,?,2006,April,Yellowstone Delta,126F,487M,"Thorofare, Southeastern YNP",Yellowstone Delta,-,N/A,2006,unknown,N/A,unknown,Pup??7330,,,Yes,No,
1745,P7331,?,?,2006,April,Yellowstone Delta,126F,487M,"Thorofare, Southeastern YNP",Yellowstone Delta,-,N/A,2006,unknown,N/A,unknown,Pup??7331,,,Yes,No,
1746,P7332,?,?,2006,April,Yellowstone Delta,126F,487M,"Thorofare, Southeastern YNP",Yellowstone Delta,-,N/A,2006,unknown,N/A,unknown,Pup??7332,,,Yes,No,
1747,P7333,?,?,2006,April,Yellowstone Delta,126F,487M,"Thorofare, Southeastern YNP",Yellowstone Delta,-,N/A,2006,unknown,N/A,unknown,Pup??7333,,,Yes,No,
1748,P7334,?,?,2006,April,Yellowstone Delta,126F,487M,"Thorofare, Southeastern YNP",Yellowstone Delta,-,N/A,2006,unknown,N/A,unknown,Pup??7334,,,Yes,No,
1749,P7335,?,?,2006,April,Yellowstone Delta,126F,487M,"Thorofare, Southeastern YNP",Yellowstone Delta,-,N/A,2006,unknown,N/A,unknown,Pup??7335,,,Yes,No,
1750,P7249,?,?,2007,April,Agate Creek,472F,383M,"Antelope Creek Area, YNP",Agate Creek,-,N/A,2007,unknown,N/A,unknown,Pup Agate Creek,,,Yes,No,
1751,P7250,?,?,2007,April,Agate Creek,472F,383M,"Antelope Creek Area, YNP",Agate Creek,-,N/A,2007,unknown,N/A,unknown,Pup Agate Creek,,,Yes,No,
1752,P7251,?,?,2007,April,Agate Creek,472F,383M,"Antelope Creek Area, YNP",Agate Creek,-,N/A,2007,unknown,N/A,unknown,Pup Agate Creek,,,Yes,No,
1753,P7252,?,?,2007,April,Agate Creek,472F,383M,"Antelope Creek Area, YNP",Agate Creek,-,N/A,2007,unknown,N/A,unknown,Pup Agate Creek,,,Yes,No,
1754,P7253,?,?,2007,April,Agate Creek,472F,383M,"Antelope Creek Area, YNP",Agate Creek,-,N/A,2007,unknown,N/A,unknown,Pup Agate Creek,,,Yes,No,
1755,P7254,?,?,2007,April,Bechler,BSA,192M," Bechler Area, Southwestern YNP",Bechler,-,N/A,2007,unknown,N/A,unknown,Pup Bechler,,,Yes,No,
1756,P7255,?,?,2007,April,Bechler,BSA,192M," Bechler Area, Southwestern YNP",Bechler,-,N/A,2007,unknown,N/A,unknown,Pup Bechler,,,Yes,No,
1757,P7256,?,?,2007,April,Bechler,BSA,192M," Bechler Area, Southwestern YNP",Bechler,-,N/A,2007,unknown,N/A,unknown,Pup Bechler,,,Yes,No,
1758,P7062 CC,?,?,2007,April,Cougar Creek,151F,303M,"Madison Valley Area, YNP",Cougar Creek,-,N/A,2007,unknown,N/A,unknown,Pup??7062,,,Yes,No,
1759,P7063,?,?,2007,April,Cougar Creek,151F,303M,"Madison Valley Area, YNP",Cougar Creek,-,N/A,2007,unknown,N/A,unknown,Pup??7063,,,Yes,No,
1760,P7064,?,?,2007,April,Cougar Creek,151F,303M,"Madison Valley Area, YNP",Cougar Creek,-,N/A,2007,unknown,N/A,unknown,Pup??7064,,,Yes,No,
1761,P7132,?,?,2007,April,Druid Peak,569F,480M,"Cache Creek Area, Upper Lamar Valley YNP",Druid Peak,-,N/A,2007,unknown,N/A,unknown,Pup Druid Peak,,,Yes,No,
1762,P7133,?,?,2007,April,Druid Peak,569F,480M,"Cache Creek Area, Upper Lamar Valley YNP",Druid Peak,-,N/A,2007,unknown,N/A,unknown,Pup Druid Peak,,,Yes,No,
1763,P7045,?,g,2007,April,Hayden Valley,540F,541M,"Hayden Valley Area, YNP",Hayden Valley,-,N/A,2007,unknown,N/A,unknown,Gray Pup Hayden Valley,,,Yes,No,probably killed by Gibbons pack near Old Faithful
1764,P7046,?,g,2007,April,Hayden Valley,540F,541M,"Hayden Valley Area, YNP",Hayden Valley,-,N/A,2007,unknown,N/A,unknown,Gray Pup Hayden Valley,,,Yes,No,
1765,P7047,?,g,2007,April,Hayden Valley,540F,541M,"Hayden Valley Area, YNP",Hayden Valley,-,N/A,2007,unknown,N/A,unknown,Gray Pup Hayden Valley,,,Yes,No,
1766,P7169,?,?,2007,April,Leopold,209F,534M,"Blacktail Deer Plateau, YNP",Leopold,-,N/A,2007,unknown,N/A,unknown,Pup??7169,,,Yes,No,
1767,P7170,?,?,2007,April,Leopold,209F,534M,"Blacktail Deer Plateau, YNP",Leopold,-,2007,N/A,unknown,Unknown,"Blacktail Deer Plateau, YNP",Pup??7170,,,Yes,No,
1768,P7048,?,?,2007,April,Mollie's,486F,193M,"Pelican Valley, YNP",Mollie's,-,N/A,2007,unknown,N/A,unknown,Pup Mollie's,,,Yes,No,
1769,P7195,?,?,2007,April,Oxbow Creek,470F,627M,"Geode Creek Area, Northern YNP",Oxbow Creek,-,2007,N/A,unknown,Unknown,"Geode Creek Area, Northern YNP",Pup??7195,,,Yes,No,
1770,P7382,?,g,2007,April,Oxbow Creek,536F,627M,"Geode Creek Area, Northern YNP",Oxbow Creek,-,2007,N/A,April,Unknown,"Geode Creek Area, Northern YNP",Pup?g7382,,,Yes,No,
1771,P7383,?,g,2007,April,Oxbow Creek,536F,627M,"Geode Creek Area, Northern YNP",Oxbow Creek,-,2007,N/A,unknown,Unknown,"Geode Creek Area, Northern YNP",Pup?g7383,,,Yes,No,
1772,P7384,?,g,2007,April,Oxbow Creek,536F,627M,"Geode Creek Area, Northern YNP",Oxbow Creek,-,2007,N/A,unknown,Unknown,"Geode Creek Area, Northern YNP",Pup?g7384,,,Yes,No,
1773,P7385,?,g,2007,April,Oxbow Creek,536F,627M,"Geode Creek Area, Northern YNP",Oxbow Creek,-,N/A,2007,unknown,N/A,unknown,Pup?g7385,,,Yes,No,
1774,P7386,?,g,2007,April,Oxbow Creek,536F,627M,"Geode Creek Area, Northern YNP",Oxbow Creek,-,N/A,2007,unknown,N/A,unknown,Pup?g7386,,,Yes,No,
1775,P7387,?,g,2007,April,Oxbow Creek,536F,627M,"Geode Creek Area, Northern YNP",Oxbow Creek,-,N/A,2007,unknown,N/A,unknown,Pup?g7387,,,Yes,No,
